id|wkt
78788|MULTIPOLYGON(((16.7690130549505 47.945830168316,16.7705606995789 47.9436751279068,16.7704405283703 47.9436130145836,16.7688725048772 47.9457720895779,16.7690130549505 47.945830168316)))
78842|MULTIPOLYGON(((13.4569838707265 47.4260739037614,13.4572082826884 47.4260797580658,13.4572797822305 47.4259456643424,13.4569833682684 47.4258546076473,13.4568489809781 47.4259643931977,13.4569838707265 47.4260739037614)))
78847|MULTIPOLYGON(((16.7524939141454 47.945497973271,16.7530626187904 47.9449980717542,16.7529697303365 47.9449664811803,16.7524034766199 47.9454616541259,16.7524939141454 47.945497973271)))
78848|MULTIPOLYGON(((16.7505235140058 47.9449721967784,16.7512163728624 47.944352353452,16.7511224057189 47.9443140754921,16.7504409074681 47.9449238120716,16.7505235140058 47.9449721967784)))
78850|MULTIPOLYGON(((16.7555148390511 47.9404074133164,16.7562553701615 47.9397709961621,16.7561686232516 47.939727285702,16.755388686472 47.9404023026786,16.7555148390511 47.9404074133164)))
78867|MULTIPOLYGON(((13.8488597174049 48.5857868776163,13.8483739984465 48.5859243669088,13.8485364984099 48.5861282942395,13.8488597174049 48.5857868776163)))
78872|MULTIPOLYGON(((13.1628865494936 48.0417005708941,13.163371884275 48.0418122905732,13.1637411803292 48.0415794527577,13.1630421660898 48.0414253943757,13.1629766495295 48.0415256398904,13.1629110826458 48.0416328753236,13.1628865494936 48.0417005708941)))
78874|MULTIPOLYGON(((13.1776892187573 48.0369684386465,13.1777893903272 48.0369693852795,13.177935440789 48.0369647268912,13.1781019049114 48.0369475104968,13.1782637177217 48.0369158936154,13.1784310697716 48.0368755667385,13.1785718496069 48.0368394226929,13.1768022347557 48.0362473735224,13.1768062420498 48.0362528667136,13.1769989909638 48.0364565626325,13.1775977888611 48.036960037051,13.1776892187573 48.0369684386465)))
78892|MULTIPOLYGON(((16.7348180988682 47.9335873199969,16.7348779132217 47.9336378802953,16.7356521472348 47.9330819320637,16.7355252222071 47.932984412777,16.7347684093659 47.9335453138858,16.7348180988682 47.9335873199969)))
78894|MULTIPOLYGON(((16.7411173578127 47.9394102391062,16.742537476414 47.9383194015843,16.7424383645665 47.9382496697045,16.741027050819 47.9393427680451,16.7411173578127 47.9394102391062)))
78897|MULTIPOLYGON(((16.7433604752916 47.9356354498785,16.7430377835892 47.9355188021015,16.7411556073937 47.9370421375121,16.7413841051597 47.9372187037017,16.7433280338112 47.9356623591756,16.7433604752916 47.9356354498785)))
78914|MULTIPOLYGON(((16.7393070121521 47.9356282819987,16.744678434041 47.9313532441181,16.7443563322832 47.9312586097407,16.7390660976122 47.9354515823951,16.7393070121521 47.9356282819987)))
78917|MULTIPOLYGON(((16.7440420452279 47.9311662564521,16.7388333814739 47.9352729659712,16.7389258253776 47.935342329722,16.744166379233 47.9312027793303,16.7440420452279 47.9311662564521)))
78964|MULTIPOLYGON(((12.3135134712708 47.4574175984859,12.3140118926263 47.4573606155288,12.3142980056018 47.4573099162947,12.3141290230965 47.4570586355696,12.3135269842429 47.4571854833395,12.3133701369681 47.4572996656406,12.313209351411 47.4574253213244,12.3135134712708 47.4574175984859)))
78974|MULTIPOLYGON(((15.2629847973782 48.2508500130136,15.2626046574113 48.2505061969533,15.2596636832393 48.2530801975545,15.2601399628914 48.2533452911558,15.2629847973782 48.2508500130136)))
78978|MULTIPOLYGON(((14.9039195478428 48.4424524177168,14.9040293946529 48.4425249575322,14.9041335460065 48.4425033348409,14.9047786137431 48.442180223865,14.9054454376982 48.4418128326208,14.9053291781769 48.4417268314643,14.905025304967 48.4418813279297,14.904036100381 48.4423911787342,14.9039230576443 48.4424499955056,14.9039195478428 48.4424524177168)))
78998|MULTIPOLYGON(((15.2204070275028 46.6915493756076,15.219125967586 46.6918554944795,15.2194557098672 46.6920393995245,15.2201704243952 46.6918849626855,15.2202342799649 46.6918207051339,15.2203080423286 46.6917246817281,15.2203584240163 46.6916429541219,15.2204070275028 46.6915493756076)))
79030|MULTIPOLYGON(((11.9162034865304 47.4524965928012,11.9146622555569 47.4548063855433,11.9148238808596 47.4549270335941,11.9164218309403 47.4525796241379,11.9162034865304 47.4524965928012)))
79045|MULTIPOLYGON(((16.8589891310035 47.884407073251,16.8590435744182 47.8844897426775,16.8634583741701 47.8840504043323,16.8634860398247 47.8839567082848,16.8589891310035 47.884407073251)))
79061|MULTIPOLYGON(((13.6085744409298 46.5913065439977,13.608145658246 46.5913985018272,13.6081529069331 46.591486860287,13.6081803588943 46.5914850394753,13.6083808619665 46.5914284813904,13.6085283885845 46.5913414226191,13.6085744409298 46.5913065439977)))
79109|MULTIPOLYGON(((15.8007782599568 46.8803451844361,15.8013044594253 46.8813625813868,15.8013878398128 46.8813412048281,15.8015642142394 46.8812701548782,15.8024705980177 46.8807432138961,15.8021278161324 46.880080457487,15.8014063476609 46.8802056288907,15.8009989837863 46.8802869350863,15.8007782599568 46.8803451844361)))
79122|MULTIPOLYGON(((9.78030271843915 47.1705244008941,9.77942185136998 47.1695808208428,9.77920514411739 47.169673869263,9.77909406123249 47.1697399798026,9.77996872168368 47.1706716953056,9.78030271843915 47.1705244008941)))
79135|MULTIPOLYGON(((14.2803600265121 47.8627420443166,14.2805080074604 47.8628975495236,14.2808851754479 47.8627537999602,14.2808650711141 47.8626852158841,14.2806924013326 47.8626395904943,14.2803600265121 47.8627420443166)))
79159|MULTIPOLYGON(((14.9269732198509 48.0399794033814,14.927040633888 48.0400802006516,14.9272771979511 48.0401628563233,14.9272809532091 48.0400336287048,14.9271702180818 48.0399395541842,14.9270373610492 48.0399097325016,14.9269732198509 48.0399794033814)))
79172|MULTIPOLYGON(((16.9883628143358 47.7913576094584,16.9888406698849 47.7915727206297,16.9921171823568 47.7884832111949,16.9916090913447 47.7882404855527,16.9883224505899 47.7913394251793,16.9883628143358 47.7913576094584)))
79173|MULTIPOLYGON(((17.0457283410517 47.7113925793437,17.0484189277576 47.7132632188889,17.0486511991031 47.7131156244537,17.045960471533 47.7112448957103,17.0457283410517 47.7113925793437)))
79178|MULTIPOLYGON(((16.904200196901 47.859255151541,16.907625370033 47.8569517235439,16.9075225627486 47.8568807129556,16.9040943513653 47.8591862853119,16.904200196901 47.859255151541)))
79179|MULTIPOLYGON(((16.8933511897543 47.852352066444,16.8972122417138 47.8497556000086,16.8971206970128 47.8496923657741,16.8932556504851 47.8522914740793,16.8933511897543 47.852352066444)))
79219|MULTIPOLYGON(((13.5666921638102 48.2217070227327,13.5673987169285 48.2213492408516,13.5674299397691 48.2213323749613,13.5672195627425 48.221047776281,13.5671627723593 48.2210727259903,13.5664202215005 48.2214448268106,13.5666921638102 48.2217070227327)))
79234|MULTIPOLYGON(((9.78030271843915 47.1705244008941,9.78218110339858 47.1696961244146,9.78189432582674 47.1693915750798,9.78000059877028 47.1702007766412,9.78030271843915 47.1705244008941)))
79238|MULTIPOLYGON(((9.76934146530938 47.1645359368481,9.76985362999827 47.1652509351186,9.77043267437896 47.1651217486277,9.77083857801857 47.1650146456785,9.77079050218162 47.164907575182,9.77046646424203 47.1642431043714,9.77045152801485 47.1642201454739,9.7704249339133 47.1642141964561,9.76936385835093 47.1644999428041,9.76934146530938 47.1645359368481)))
79240|MULTIPOLYGON(((16.8858253831834 47.8560922461746,16.8922392834897 47.8517223336838,16.8921440132933 47.8516621194326,16.885745720556 47.8560214687042,16.8858253831834 47.8560922461746)))
79243|MULTIPOLYGON(((17.0342987972627 47.7224183399949,17.0370835262814 47.7244191743835,17.0374016728347 47.7242175656959,17.03461706859 47.722216824919,17.0342987972627 47.7224183399949)))
79244|MULTIPOLYGON(((17.0450319393023 47.7118359697604,17.0477218453383 47.7137062779757,17.0479542474011 47.7135585907988,17.0452640749372 47.7116881163688,17.0450319393023 47.7118359697604)))
79248|MULTIPOLYGON(((9.91243447246867 47.3431803825388,9.91243426302912 47.3454882183916,9.91292457053381 47.3454883199131,9.91293503577751 47.3432359288921,9.91279593868499 47.3432037602155,9.91265608567206 47.3431856996818,9.91243447246867 47.3431803825388)))
79250|MULTIPOLYGON(((9.91809095982963 47.3454887484995,9.91846524182948 47.3437930310098,9.91821811784997 47.3437296187507,9.9177474998565 47.345479868651,9.91809095982963 47.3454887484995)))
79272|MULTIPOLYGON(((12.2762721841057 47.4788339054738,12.2762849576774 47.4788804906855,12.2763936764936 47.4789279721144,12.2764366336801 47.4789303129473,12.2763812949851 47.4787484230545,12.2763083178944 47.4787413054568,12.2762669257612 47.4787548610008,12.2762721841057 47.4788339054738)))
79278|MULTIPOLYGON(((17.0468882081062 47.710654181355,17.0495798713061 47.7125252458823,17.0498118685895 47.7123778288536,17.0471200721147 47.7105065938151,17.0468882081062 47.710654181355)))
79279|MULTIPOLYGON(((16.993153492569 47.7827735643746,16.9990372130087 47.7772112980884,16.9988611689369 47.7771265478334,16.992978028274 47.7826899664565,16.993153492569 47.7827735643746)))
79280|MULTIPOLYGON(((17.0410675490764 47.7143590332096,17.0437530215518 47.7162271164235,17.0439862480607 47.7160790782289,17.041300641669 47.7142108155259,17.0410675490764 47.7143590332096)))
79281|MULTIPOLYGON(((17.045960471533 47.7112448957103,17.0486511991031 47.7131156244537,17.0495798713061 47.7125252458823,17.0468882081062 47.710654181355,17.045960471533 47.7112448957103)))
79282|MULTIPOLYGON(((17.0371635119878 47.7206046787009,17.0399469030239 47.7226044613479,17.040265154384 47.7224027505066,17.0374818748073 47.720403061896,17.0371635119878 47.7206046787009)))
79283|MULTIPOLYGON(((17.0406653757694 47.7183854395328,17.0434486563381 47.7203850525928,17.0437669815738 47.7201832476524,17.0409838460653 47.7181836374733,17.0406653757694 47.7183854395328)))
79284|MULTIPOLYGON(((17.042258043255 47.7173763282955,17.045040923841 47.7193758083786,17.0453594974423 47.7191739095207,17.0425766211445 47.7171745179213,17.042258043255 47.7173763282955)))
79290|MULTIPOLYGON(((16.9620449969319 47.7744953882826,16.9627630147723 47.7736681717969,16.9619257285296 47.772861574373,16.9613140459041 47.7735662537862,16.9620449969319 47.7744953882826)))
79291|MULTIPOLYGON(((16.9886063265149 47.7721233329355,16.9937543791077 47.7675402201459,16.9935944834786 47.7674578863367,16.9883387113666 47.7719942755161,16.9886063265149 47.7721233329355)))
79292|MULTIPOLYGON(((17.0236562785205 47.751078810186,17.0242613589195 47.7498963360731,17.021721652481 47.7495194852514,17.0205400741972 47.750616435188,17.0236562785205 47.751078810186)))
79293|MULTIPOLYGON(((17.0172519980961 47.7471796912445,17.0159261011093 47.748408801259,17.0184846091436 47.7487842568,17.019807086634 47.7475590532539,17.0190806015755 47.7474502258311,17.0177609154345 47.7472547219416,17.0172519980961 47.7471796912445)))
79318|MULTIPOLYGON(((13.5445272557287 48.197459401315,13.544728438451 48.1976234546153,13.5454081325729 48.1971419622965,13.5450933649378 48.1969454060579,13.5446795882536 48.197179110421,13.5444420094751 48.1973334705777,13.5444499677518 48.1973752952501,13.5444888062857 48.1974239282844,13.5445272557287 48.197459401315)))
79338|MULTIPOLYGON(((12.2759928202502 47.4790915517074,12.276140420852 47.4792509086318,12.2762094173401 47.4792283132111,12.2762310952392 47.4791727513941,12.2762193500866 47.4790750564994,12.2761865815835 47.4790004007103,12.276111565885 47.4789811254654,12.2759928202502 47.4790915517074)))
79348|MULTIPOLYGON(((11.4667672544064 47.103396365368,11.4666680673224 47.103380911047,11.4666481236019 47.1038854614702,11.4668284871502 47.1038731601654,11.466828756368 47.1035161542624,11.4667672544064 47.103396365368)))
79368|MULTIPOLYGON(((15.8391111204083 48.6418510833428,15.8425139720519 48.6417157576218,15.8429094584679 48.6413457935677,15.8390659723609 48.6414986490348,15.8391111204083 48.6418510833428)))
79373|MULTIPOLYGON(((14.5923841940464 48.5177588591686,14.5924754630518 48.518004456507,14.592938559171 48.5178580166255,14.5923841940464 48.5177588591686)))
79385|MULTIPOLYGON(((10.620388646342 47.0262740145469,10.6203617098697 47.0261619542638,10.6188404636698 47.0266655659827,10.6188729459496 47.0267417459997,10.6189157326083 47.0267871469905,10.620388646342 47.0262740145469)))
79387|MULTIPOLYGON(((10.6102540752368 47.021781339602,10.6107121536068 47.0219492613848,10.6108190862071 47.0218458305519,10.6103750658293 47.0216728445392,10.6102540752368 47.021781339602)))
79388|MULTIPOLYGON(((10.6145498498113 47.0232102725143,10.6156689998028 47.0236378948405,10.6157870007912 47.0235138548174,10.6146584762629 47.023077023641,10.6145498498113 47.0232102725143)))
79389|MULTIPOLYGON(((10.6098507081079 47.0226636947749,10.610384266523 47.0221623898347,10.6100695743141 47.0220083252371,10.6095558503351 47.0224986975983,10.6098507081079 47.0226636947749)))
79402|MULTIPOLYGON(((14.5126830698049 46.8994851143434,14.5133062193666 46.8995031039118,14.5132889638624 46.8993276878889,14.512788990187 46.899312658223,14.5126830698049 46.8994851143434)))
79425|MULTIPOLYGON(((15.8436352529237 48.6352023797292,15.8441452603451 48.6352029399271,15.8442327270039 48.6335749291328,15.8437187959298 48.6335196793598,15.8436352529237 48.6352023797292)))
79428|MULTIPOLYGON(((15.8445345358622 48.6378218981889,15.8449010488662 48.6377256157628,15.8447794597076 48.63600859513,15.8444334017522 48.6362112525755,15.8445345358622 48.6378218981889)))
79433|MULTIPOLYGON(((15.8419873254586 48.6423426243214,15.8468406295408 48.6415568049687,15.8469065889279 48.6415132879339,15.8469582463711 48.6413772662994,15.846972343525 48.6412670831622,15.8422814822915 48.6420267233773,15.8419659601547 48.6423218535767,15.8419873254586 48.6423426243214)))
79463|MULTIPOLYGON(((15.2568244754938 48.2547064286562,15.2561675494743 48.2545537394079,15.2560718737487 48.2545826189751,15.2553121046056 48.2561710809688,15.2553845357066 48.256217117585,15.2560505062785 48.2562962009624,15.2568244754938 48.2547064286562)))
79500|MULTIPOLYGON(((15.2780799915566 48.2466047348805,15.2799203508825 48.2467123794202,15.2799179940373 48.2466447876167,15.2799007119878 48.2466128535235,15.2798510507768 48.2465750177316,15.2797368721883 48.2465318082282,15.2795710881925 48.2464851686805,15.2793862659041 48.2464452987479,15.2791923796919 48.2464206070916,15.2786534382675 48.2463716149166,15.2783888948136 48.246350252512,15.2780666720398 48.246334144691,15.2780799915566 48.2466047348805)))
79501|MULTIPOLYGON(((15.2664745133698 48.2531608971048,15.2670970349335 48.2533521350722,15.2672858166212 48.2532018802225,15.2669531925337 48.2528222140124,15.2665484706164 48.2523927953024,15.2657330608117 48.2527533045529,15.2661740859168 48.2530014931512,15.2664745133698 48.2531608971048)))
79525|MULTIPOLYGON(((15.7247305842749 46.7902704357339,15.7249412727612 46.7904598186983,15.7250834309172 46.7905725828053,15.7254140836961 46.7904068553281,15.7246042070088 46.7897155608588,15.7244901540636 46.7898546300278,15.724493940236 46.7899222277092,15.7245974479881 46.7900997683528,15.7247305842749 46.7902704357339)))
79540|MULTIPOLYGON(((15.8482227028902 48.633294426299,15.84836347873 48.633299246384,15.8483784702876 48.6317437084902,15.8482432724515 48.6317418284589,15.8482227028902 48.633294426299)))
79541|MULTIPOLYGON(((15.8494402648303 48.6377614356384,15.8499474962199 48.6377704983199,15.8510090154258 48.634780372742,15.8508042240502 48.634749753612,15.8504031032216 48.6347202687261,15.850297563076 48.6347170167497,15.8502691253775 48.6347549349296,15.8492152523102 48.637723436412,15.8492892861216 48.6377520121404,15.8494402648303 48.6377614356384)))
79630|MULTIPOLYGON(((14.8327261980208 47.2069394157756,14.8326992158408 47.2069187743221,14.8326294402147 47.2069002514652,14.8324596831371 47.2069948405135,14.8324706989793 47.2070140716768,14.8326709715439 47.2072202474708,14.8328555490581 47.207356073559,14.833057836756 47.2072704882138,14.8327261980208 47.2069394157756)))
79638|MULTIPOLYGON(((15.419864158867 46.748205859781,15.42055925568 46.7485838495799,15.421209158819 46.7481237801698,15.4207254825539 46.7477294825237,15.4204266899673 46.7478449591272,15.4201457917322 46.747992184684,15.419864158867 46.748205859781)))
79654|MULTIPOLYGON(((10.703575365889 47.4875374286169,10.7034425193207 47.4875346106524,10.7030051069292 47.4875258477715,10.7029370592841 47.4884254164518,10.703463900276 47.4884695975882,10.703575365889 47.4875374286169)))
79655|MULTIPOLYGON(((10.6774152094115 47.4718782859105,10.6771412522455 47.4711348118308,10.6767020611587 47.4711999783908,10.6769474154058 47.4718894846015,10.6774152094115 47.4718782859105)))
